Date,Open,High,Low,Close,Volume
2021-04-09 00:00:00+07:00,2502.1336570945946,2570.819679054054,2482.509079391892,2541.3828125,126420200
2021-04-12 00:00:00+07:00,2521.7579723539807,2551.194835844494,2462.884245372954,2472.696533203125,48429000
2021-04-13 00:00:00+07:00,2433.4473818824404,2492.321108863467,2433.4473818824404,2472.696533203125,76327000
2021-04-14 00:00:00+07:00,2492.3210767663045,2511.945652173913,2453.071925951087,2482.5087890625,80914000
2021-04-15 00:00:00+07:00,2511.9456845238096,2511.9456845238096,2443.2596697126114,2472.696533203125,68337400
2021-04-16 00:00:00+07:00,2492.321108863467,2492.321108863467,2453.0719575427825,2472.696533203125,63194400
2021-04-19 00:00:00+07:00,2453.071808719252,2462.884095954129,2433.4472342494983,2443.259521484375,43598600
2021-04-20 00:00:00+07:00,2433.447509765625,2453.072086457283,2423.635221419796,2433.447509765625,63882600
2021-04-21 00:00:00+07:00,2413.8230309311225,2423.635319674745,2404.0107421875,2404.0107421875,65425600
2021-04-22 00:00:00+07:00,2423.635319674745,2443.25989716199,2394.1984534438775,2404.0107421875,71452000
2021-04-23 00:00:00+07:00,2374.57360343623,2413.82275390625,2364.7613158187246,2413.82275390625,104928400
2021-04-26 00:00:00+07:00,2394.1984056289225,2404.010694176582,2335.3246743429654,2345.136962890625,115305000
2021-04-27 00:00:00+07:00,2345.1368660414514,2384.386018611183,2335.3245778990185,2374.57373046875,96850800
2021-04-28 00:00:00+07:00,2394.1983563823082,2462.884374803112,2394.1983563823082,2433.447509765625,161162600
2021-04-29 00:00:00+07:00,2443.259521484375,2462.884095954129,2413.822659779744,2443.259521484375,82870600
2021-04-30 00:00:00+07:00,2443.2598308609563,2453.0721193383097,2404.0106769515432,2423.63525390625,69941600
2021-05-03 00:00:00+07:00,2394.1983067536157,2413.8228830384815,2354.9491541838843,2374.57373046875,65334000
2021-05-04 00:00:00+07:00,2374.5736664318647,2394.1982421875,2345.1368027984117,2394.1982421875,56355200
2021-05-05 00:00:00+07:00,2413.8228830384815,2413.8228830384815,2374.57373046875,2374.57373046875,45851800
2021-05-06 00:00:00+07:00,2404.0108084972994,2404.0108084972994,2364.7616524402006,2384.38623046875,37091000
2021-05-07 00:00:00+07:00,2404.0107278262867,2404.0107278262867,2335.32470703125,2335.32470703125,65331800
2021-05-10 00:00:00+07:00,2364.761539985944,2364.761539985944,2335.3246743429654,2345.136962890625,35481400
2021-05-11 00:00:00+07:00,2354.9491028866523,2354.9491028866523,2296.0753753144863,2315.699951171875,69381800
2021-05-17 00:00:00+07:00,2345.1367826180117,2354.9490704113923,2305.8876314444883,2325.51220703125,95099800
2021-05-18 00:00:00+07:00,2345.136814957958,2354.9491028866523,2286.263087385792,2315.699951171875,73965200
2021-05-19 00:00:00+07:00,2276.450844920154,2296.0754211694657,2207.7648280475632,2227.389404296875,98436000
2021-05-20 00:00:00+07:00,2217.5771484375,2256.8263015071902,2197.952571902655,2217.5771484375,69610000
2021-05-21 00:00:00+07:00,2247.0137902779643,2315.699801334496,2227.389215690384,2286.262939453125,140453000
2021-05-24 00:00:00+07:00,2305.887610394022,2305.887610394022,2256.826171875,2256.826171875,54897600
2021-05-25 00:00:00+07:00,2266.638511528403,2335.3245270292637,2266.638511528403,2315.699951171875,90594400
2021-05-27 00:00:00+07:00,2354.9490489130435,2354.9490489130435,2256.826171875,2256.826171875,353889800
2021-05-28 00:00:00+07:00,2286.263216215989,2315.7000816608297,2266.6386392527615,2276.450927734375,78305800
2021-05-31 00:00:00+07:00,2305.8880157470703,2394.198620605469,2286.2634368896483,2354.949462890625,96660000
2021-06-02 00:00:00+07:00,2413.8228179431353,2433.4473936987706,2384.3859543096823,2394.1982421875,157335600
2021-06-03 00:00:00+07:00,2423.6351572265626,2462.8843095703123,2404.0105810546875,2453.072021484375,86426400
2021-06-04 00:00:00+07:00,2453.0721859056125,2482.5090521364796,2404.0107421875,2404.0107421875,76307800
2021-06-07 00:00:00+07:00,2433.4476084183675,2433.4476084183675,2384.386164700255,2404.0107421875,42514400
2021-06-08 00:00:00+07:00,2413.823199462891,2413.823199462891,2354.949462890625,2354.949462890625,57084000
2021-06-09 00:00:00+07:00,2384.385891053735,2423.6350415237553,2354.94902820122,2413.82275390625,47078600
2021-06-10 00:00:00+07:00,2423.635221419796,2453.072086457283,2404.010644728138,2433.447509765625,43543600
2021-06-11 00:00:00+07:00,2462.88427734375,2472.696565301295,2443.2597014286607,2462.88427734375,77757800
2021-06-14 00:00:00+07:00,2472.696565301295,2472.696565301295,2443.2597014286607,2462.88427734375,50043400
2021-06-15 00:00:00+07:00,2472.696501358696,2482.5087890625,2443.2596382472825,2482.5087890625,107187800
2021-06-16 00:00:00+07:00,2482.5088532588397,2492.3211412163846,2433.447413471116,2462.88427734375,90051600
2021-06-17 00:00:00+07:00,2453.072086457283,2462.884374803112,2433.447509765625,2433.447509765625,146517200
2021-06-18 00:00:00+07:00,2423.635221419796,2433.447509765625,2335.324626307334,2433.447509765625,201335400
2021-06-21 00:00:00+07:00,2394.1980922588177,2394.1980922588177,2335.3243686786827,2364.76123046875,138949200
2021-06-22 00:00:00+07:00,2384.386099996837,2453.0721193383097,2364.7615230421306,2423.63525390625,96680600
2021-06-23 00:00:00+07:00,2443.2595285755965,2443.2595285755965,2364.76123046875,2364.76123046875,66074200
2021-06-24 00:00:00+07:00,2394.1984056289225,2394.1984056289225,2345.136962890625,2345.136962890625,52248000
2021-06-25 00:00:00+07:00,2354.9491028866523,2364.7613908153467,2315.699951171875,2315.699951171875,61052000
2021-06-28 00:00:00+07:00,2286.263100071957,2315.6999640213817,2227.3893721731088,2237.20166015625,127109000
2021-06-29 00:00:00+07:00,2296.0755377435066,2296.0755377435066,2237.2018060064934,2266.638671875,96970800
2021-06-30 00:00:00+07:00,2296.0753753144863,2335.3245270292637,2276.450799457097,2315.699951171875,146560200
2021-07-01 00:00:00+07:00,2335.3246743429654,2354.9492514382846,2315.700097247646,2345.136962890625,87385400
2021-07-02 00:00:00+07:00,2345.136995716255,2364.761573086266,2325.512418346245,2335.32470703125,80422400
2021-07-05 00:00:00+07:00,2345.136631109776,2345.136631109776,2276.45062099359,2296.0751953125,29242400
2021-07-06 00:00:00+07:00,2315.7001149891776,2315.7001149891776,2256.8263832521648,2266.638671875,56066200
2021-07-07 00:00:00+07:00,2266.6384595788045,2286.263034986413,2227.389308763587,2256.826171875,96691000
2021-07-08 00:00:00+07:00,2296.0753753144863,2315.699951171875,2256.8262235997086,2315.699951171875,81459000
2021-07-09 00:00:00+07:00,2315.7001149891776,2315.7001149891776,2266.638671875,2266.638671875,50822400
2021-07-12 00:00:00+07:00,2305.8877931792163,2305.8877931792163,2266.6386392527615,2276.450927734375,39692600
2021-07-13 00:00:00+07:00,2296.0755377435066,2315.7001149891776,2266.638671875,2266.638671875,65117000
2021-07-14 00:00:00+07:00,2276.450812088816,2286.263100071957,2217.577084189967,2237.20166015625,59225200
2021-07-15 00:00:00+07:00,2247.0139669215428,2315.6999833776595,2227.3893907912234,2305.8876953125,94438400
2021-07-16 00:00:00+07:00,2305.8876953125,2315.6999833776595,2286.263119182181,2305.8876953125,39567600
2021-07-19 00:00:00+07:00,2276.450747282609,2296.0753226902175,2256.826171875,2256.826171875,31460200
2021-07-21 00:00:00+07:00,2286.2630558577266,2335.3244948246306,2276.450768064346,2325.51220703125,87100200
2021-07-22 00:00:00+07:00,2345.1368660414514,2394.1983067536157,2335.3245778990185,2374.57373046875,55171400
2021-07-23 00:00:00+07:00,2354.9492514382846,2374.5738285336033,2335.3246743429654,2345.136962890625,37457600
2021-07-26 00:00:00+07:00,2345.136947105671,2354.9492355872844,2276.450927734375,2276.450927734375,77160200
2021-07-27 00:00:00+07:00,2296.075226746915,2315.699801334496,2256.8260775717545,2286.262939453125,79279400
2021-07-28 00:00:00+07:00,2256.8262235997086,2315.699951171875,2256.8262235997086,2315.699951171875,41266000
2021-07-29 00:00:00+07:00,2315.699898097826,2315.699898097826,2256.826171875,2256.826171875,68168400
2021-07-30 00:00:00+07:00,2286.263100071957,2286.263100071957,2237.20166015625,2237.20166015625,92132400
2021-08-02 00:00:00+07:00,2266.638556795498,2266.638556795498,2207.7648280475632,2227.389404296875,68571000
2021-08-03 00:00:00+07:00,2237.2018060064934,2276.4509604978357,2217.5772287608224,2266.638671875,70957400
2021-08-04 00:00:00+07:00,2286.262939453125,2315.699801334496,2266.6383648655446,2286.262939453125,67410400
2021-08-05 00:00:00+07:00,2305.88771347172,2384.386018611183,2296.075425329287,2374.57373046875,140254000
2021-08-06 00:00:00+07:00,2384.386117081263,2394.1984056289225,2335.3246743429654,2345.136962890625,63682000
2021-08-09 00:00:00+07:00,2354.9492355872844,2364.7615240688983,2276.450927734375,2276.450927734375,50317400
2021-08-10 00:00:00+07:00,2276.450927734375,2305.8877931792163,2266.6386392527615,2276.450927734375,54893400
2021-08-12 00:00:00+07:00,2305.8876314444883,2335.3244948246306,2286.2630558577266,2325.51220703125,51328800
2021-08-13 00:00:00+07:00,2345.1371734619142,2374.574041748047,2315.7003051757815,2354.949462890625,41771600
2021-08-16 00:00:00+07:00,2354.9492514382846,2374.5738285336033,2296.0755201523275,2345.136962890625,53074000
2021-08-18 00:00:00+07:00,2354.9491541838843,2423.6351711809143,2325.5122897565857,2374.57373046875,141229400
2021-08-19 00:00:00+07:00,2394.1980669070513,2394.1980669070513,2276.45062099359,2296.0751953125,101976800
2021-08-20 00:00:00+07:00,2315.699951171875,2335.3245270292637,2276.450799457097,2315.699951171875,62841600
2021-08-23 00:00:00+07:00,2315.700097247646,2354.9492514382846,2315.700097247646,2345.136962890625,46346200
2021-08-24 00:00:00+07:00,2335.3243759220763,2345.1366632158665,2276.450652159335,2286.262939453125,85217600
2021-08-25 00:00:00+07:00,2305.887840976234,2345.136995716255,2296.075552291229,2335.32470703125,60726800
2021-08-26 00:00:00+07:00,2296.075226746915,2325.512088628286,2286.262939453125,2286.262939453125,55050200
2021-08-27 00:00:00+07:00,2286.263216215989,2305.8877931792163,2266.6386392527615,2276.450927734375,35765000
2021-08-30 00:00:00+07:00,2296.075552291229,2335.32470703125,2286.2632636062235,2335.32470703125,65062000
2021-08-31 00:00:00+07:00,2354.9490906762294,2394.1982421875,2335.324514920594,2394.1982421875,135700400
2021-09-01 00:00:00+07:00,2394.198620605469,2394.198620605469,2354.949462890625,2354.949462890625,70082000
2021-09-02 00:00:00+07:00,2374.57373046875,2394.1983067536157,2345.1368660414514,2374.57373046875,51554400
2021-09-03 00:00:00+07:00,2394.1984534438775,2413.8230309311225,2354.949298469388,2404.0107421875,50760000
2021-09-06 00:00:00+07:00,2433.447509765625,2482.508951494771,2404.010644728138,2433.447509765625,51684400
2021-09-07 00:00:00+07:00,2453.072021484375,2492.3211738281248,2443.259733398437,2453.072021484375,70448400
2021-09-08 00:00:00+07:00,2472.69659765625,2472.69659765625,2404.0105810546875,2453.072021484375,84660600
